CUSTOMER,OVERALLSATISFACTION,FOODQUALITY,SPEEDSATISFACTION,ORDERACCURACY
869,3.000,3.000,3.000,True
870,5.000,5.000,5.000,True
871,2.000,2.000,2.000,True
872,4.000,4.000,4.000,False
873,3.000,3.000,3.000,True
874,1.000,1.000,1.000,True
875,5.000,5.000,5.000,True
876,2.000,2.000,2.000,True
877,4.000,4.000,4.000,True
878,5.000,5.000,5.000,True
879,2.000,2.000,2.000,False
880,5.000,5.000,5.000,True
881,3.000,3.000,3.000,True
882,1.000,1.000,1.000,True
883,5.000,5.000,5.000,True
884,3.000,3.000,3.000,True
885,2.000,2.000,2.000,True
886,2.000,2.000,2.000,True
887,4.000,4.000,4.000,True
888,4.000,4.000,4.000,False
889,3.000,3.000,3.000,True
890,5.000,5.000,5.000,False
891,3.000,3.000,3.000,True
892,1.000,1.000,1.000,True
893,5.000,5.000,5.000,False
894,5.000,5.000,5.000,True
895,2.000,2.000,2.000,True
896,1.000,1.000,1.000,True
897,5.000,5.000,5.000,True
898,2.000,2.000,2.000,False
899,3.000,3.000,3.000,True
900,5.000,5.000,5.000,True
901,3.000,3.000,3.000,True
902,4.000,4.000,4.000,False
903,5.000,5.000,5.000,True
904,2.000,2.000,2.000,True
905,5.000,5.000,5.000,True
906,1.000,1.000,1.000,True
907,3.000,3.000,3.000,False
908,5.000,5.000,5.000,True
909,3.000,3.000,3.000,True
910,5.000,5.000,5.000,True
911,2.000,2.000,2.000,True
912,4.000,4.000,4.000,False
913,3.000,3.000,3.000,True
914,1.000,1.000,1.000,True
915,5.000,5.000,5.000,True
916,2.000,2.000,2.000,True
917,4.000,4.000,4.000,True
918,5.000,5.000,5.000,True
919,2.000,2.000,2.000,False
920,5.000,5.000,5.000,True
921,3.000,3.000,3.000,True
922,1.000,1.000,1.000,True
923,5.000,5.000,5.000,True
924,3.000,3.000,3.000,True
925,2.000,2.000,2.000,True
926,2.000,2.000,2.000,True
927,4.000,4.000,4.000,True
928,4.000,4.000,4.000,False
929,3.000,3.000,3.000,True
930,5.000,5.000,5.000,False
931,3.000,3.000,3.000,True
932,1.000,1.000,1.000,True
933,5.000,5.000,5.000,False
934,5.000,5.000,5.000,True
935,2.000,2.000,2.000,True
936,1.000,1.000,1.000,True
937,5.000,5.000,5.000,True
938,2.000,2.000,2.000,False
939,3.000,3.000,3.000,True
940,5.000,5.000,5.000,True
941,3.000,3.000,3.000,True
942,4.000,4.000,4.000,False
943,5.000,5.000,5.000,True
944,2.000,2.000,2.000,True
945,5.000,5.000,5.000,True
946,1.000,1.000,1.000,True
947,3.000,3.000,3.000,False
948,5.000,5.000,5.000,True
949,3.000,3.000,3.000,True
950,5.000,5.000,5.000,True
951,2.000,2.000,2.000,True
952,4.000,4.000,4.000,False
953,3.000,3.000,3.000,True
954,1.000,1.000,1.000,True
955,5.000,5.000,5.000,True
956,2.000,2.000,2.000,True
957,4.000,4.000,4.000,True
958,5.000,5.000,5.000,True
959,2.000,2.000,2.000,False
960,5.000,5.000,5.000,True
961,3.000,3.000,3.000,True
962,1.000,1.000,1.000,True
963,5.000,5.000,5.000,True
964,3.000,3.000,3.000,True
965,2.000,2.000,2.000,True
966,2.000,2.000,2.000,True
967,4.000,4.000,4.000,True
968,4.000,4.000,4.000,False
969,3.000,3.000,3.000,True
970,5.000,5.000,5.000,False
971,3.000,3.000,3.000,True
972,1.000,1.000,1.000,True
973,5.000,5.000,5.000,False
974,5.000,5.000,5.000,True
975,2.000,2.000,2.000,True
976,1.000,1.000,1.000,True
977,5.000,5.000,5.000,True
978,2.000,2.000,2.000,False
979,3.000,3.000,3.000,True
980,5.000,5.000,5.000,True
981,3.000,3.000,3.000,True
982,4.000,4.000,4.000,False
983,5.000,5.000,5.000,True
984,2.000,2.000,2.000,True
985,5.000,5.000,5.000,True
986,1.000,1.000,1.000,True
987,3.000,3.000,3.000,False
988,5.000,5.000,5.000,True
989,3.000,3.000,3.000,True
990,5.000,5.000,5.000,True
991,2.000,2.000,2.000,True
992,4.000,4.000,4.000,False
993,3.000,3.000,3.000,True
994,1.000,1.000,1.000,True
995,5.000,5.000,5.000,True
996,2.000,2.000,2.000,True
997,4.000,4.000,4.000,True
998,5.000,5.000,5.000,True
999,2.000,2.000,2.000,False
1000,5.000,5.000,5.000,True
1001,3.000,3.000,3.000,True
1002,1.000,1.000,1.000,True
1003,5.000,5.000,5.000,True
1004,3.000,3.000,3.000,True
1005,2.000,2.000,2.000,True
1006,2.000,2.000,2.000,True
1007,4.000,4.000,4.000,True
1008,4.000,4.000,4.000,False
1009,3.000,3.000,3.000,True
1010,5.000,5.000,5.000,False
1011,3.000,3.000,3.000,True
1012,1.000,1.000,1.000,True
1013,5.000,5.000,5.000,False
1014,5.000,5.000,5.000,True
1015,2.000,2.000,2.000,True
1016,1.000,1.000,1.000,True
1017,5.000,5.000,5.000,True
1018,2.000,2.000,2.000,False
1019,3.000,3.000,3.000,True
1020,3.000,5.000,5.000,True
1021,3.000,3.000,3.000,True
1022,3.000,4.000,4.000,False
1023,3.000,5.000,5.000,True
1024,3.000,2.000,2.000,True
1025,3.000,5.000,5.000,True
1026,3.000,1.000,1.000,True
1027,3.000,3.000,3.000,False
1028,3.000,5.000,5.000,True
1029,3.000,3.000,3.000,True
1030,3.000,5.000,5.000,True
1031,3.000,2.000,2.000,True
1032,3.000,4.000,4.000,False
1033,3.000,3.000,3.000,True
1034,3.000,1.000,1.000,True
1035,3.000,5.000,5.000,True
1036,3.000,2.000,2.000,True
1037,3.000,4.000,4.000,True
1038,3.000,5.000,5.000,True
1039,3.000,2.000,2.000,False
1040,3.000,5.000,5.000,True
1041,3.000,3.000,3.000,True
1042,3.000,1.000,1.000,True
1043,5.000,5.000,5.000,True
1044,3.000,3.000,3.000,True
1045,4.000,2.000,2.000,True
1046,5.000,2.000,2.000,True
1047,2.000,4.000,4.000,True
1048,5.000,4.000,4.000,False
1049,1.000,3.000,3.000,True
1050,3.000,5.000,5.000,False
1051,5.000,3.000,3.000,True
1052,3.000,1.000,1.000,True
1053,5.000,5.000,5.000,False
1054,2.000,5.000,5.000,True
1055,4.000,2.000,2.000,True
1056,3.000,1.000,1.000,True
1057,1.000,5.000,5.000,True
1058,5.000,2.000,2.000,False
1059,2.000,3.000,3.000,True
1060,4.000,3.000,3.000,True
1061,5.000,5.000,5.000,True
1062,2.000,3.000,3.000,False
1063,5.000,4.000,4.000,True
1064,3.000,5.000,5.000,True
1065,1.000,2.000,2.000,True
1066,5.000,5.000,5.000,True
1067,3.000,1.000,1.000,False
1068,2.000,3.000,3.000,True
1069,2.000,5.000,5.000,True
1070,4.000,3.000,3.000,True
1071,4.000,5.000,5.000,True
1072,3.000,2.000,2.000,False
1073,5.000,4.000,4.000,True
1074,3.000,3.000,3.000,True
1075,1.000,1.000,1.000,True
1076,5.000,5.000,5.000,True
1077,5.000,2.000,2.000,True
1078,2.000,4.000,4.000,True
1079,1.000,5.000,5.000,False
1080,5.000,2.000,2.000,True
1081,2.000,5.000,5.000,True
1082,3.000,3.000,3.000,True
1083,5.000,1.000,1.000,True
1084,3.000,5.000,5.000,True
1085,4.000,3.000,3.000,True
1086,5.000,2.000,2.000,True
1087,2.000,2.000,2.000,True
1088,5.000,4.000,4.000,False
1089,1.000,4.000,4.000,True
1090,3.000,3.000,3.000,False
1091,5.000,5.000,5.000,True
1092,3.000,3.000,3.000,True
1093,5.000,1.000,1.000,False
1094,2.000,5.000,5.000,True
1095,4.000,5.000,5.000,True
1096,3.000,2.000,2.000,True
1097,1.000,1.000,1.000,True
1098,5.000,5.000,5.000,False
1099,2.000,2.000,2.000,True
1100,4.000,3.000,3.000,True
1101,5.000,5.000,5.000,True
1102,2.000,3.000,3.000,False
1103,5.000,4.000,4.000,True
1104,3.000,5.000,5.000,True
1105,1.000,2.000,2.000,True
1106,5.000,5.000,5.000,True
1107,3.000,1.000,1.000,False
1108,2.000,3.000,3.000,True
1109,2.000,5.000,5.000,True
1110,4.000,3.000,3.000,True
1111,4.000,5.000,5.000,True
1112,3.000,2.000,2.000,False
1113,5.000,4.000,4.000,True
1114,3.000,3.000,3.000,True
1115,1.000,1.000,1.000,True
1116,5.000,5.000,5.000,True
1117,5.000,2.000,2.000,True
1118,2.000,4.000,4.000,True
1119,1.000,5.000,5.000,False
1120,5.000,2.000,2.000,True
1121,2.000,5.000,5.000,True
1122,3.000,3.000,3.000,True
1123,5.000,1.000,1.000,True
1124,3.000,5.000,5.000,True
1125,4.000,3.000,3.000,True
1126,5.000,2.000,2.000,True
1127,2.000,2.000,2.000,True
1128,5.000,4.000,4.000,False
1129,1.000,4.000,4.000,True
1130,3.000,3.000,3.000,False
1131,5.000,5.000,5.000,True
1132,3.000,3.000,3.000,True
1133,5.000,1.000,1.000,False
1134,2.000,5.000,5.000,True
1135,4.000,5.000,5.000,True
1136,3.000,2.000,2.000,True
1137,1.000,1.000,1.000,True
1138,5.000,5.000,5.000,False
1139,2.000,2.000,2.000,True
1140,4.000,3.000,3.000,True
1141,5.000,5.000,5.000,True
1142,2.000,3.000,3.000,False
1143,5.000,4.000,4.000,True
1144,3.000,5.000,5.000,True
1145,1.000,2.000,2.000,True
1146,5.000,5.000,5.000,True
1147,3.000,1.000,1.000,False
1148,2.000,3.000,3.000,True
1149,2.000,5.000,5.000,True
1150,4.000,3.000,3.000,True
1151,4.000,5.000,5.000,True
1152,3.000,2.000,2.000,False
1153,5.000,4.000,4.000,True
1154,3.000,3.000,3.000,True
1155,1.000,1.000,1.000,True
1156,5.000,5.000,5.000,True
1157,5.000,2.000,2.000,True
1158,2.000,4.000,4.000,True
1159,1.000,5.000,5.000,False
1160,5.000,2.000,2.000,True
1161,2.000,5.000,5.000,True
1162,3.000,3.000,3.000,True
1163,5.000,1.000,1.000,True
1164,3.000,5.000,5.000,True
1165,4.000,3.000,3.000,True
1166,5.000,2.000,2.000,True
1167,2.000,2.000,2.000,True
1168,5.000,4.000,4.000,False
1169,1.000,4.000,4.000,True
1170,3.000,3.000,3.000,False
1171,5.000,5.000,5.000,True
1172,3.000,3.000,3.000,True
1173,5.000,1.000,1.000,False
1174,2.000,5.000,5.000,True
1175,4.000,5.000,5.000,True
1176,3.000,2.000,2.000,True
1177,1.000,1.000,1.000,True
1178,5.000,5.000,5.000,False
1179,2.000,2.000,2.000,True
1180,4.000,3.000,3.000,True
1181,5.000,5.000,5.000,True
1182,2.000,3.000,3.000,False
1183,5.000,4.000,4.000,True
1184,3.000,5.000,5.000,True
1185,1.000,2.000,2.000,True
1186,5.000,5.000,5.000,True
1187,3.000,1.000,1.000,False
1188,2.000,3.000,3.000,True
1189,2.000,5.000,5.000,True
1190,4.000,3.000,3.000,True
1191,4.000,5.000,5.000,True
1192,3.000,2.000,2.000,False
1193,5.000,4.000,4.000,True
1194,3.000,3.000,3.000,True
1195,1.000,1.000,1.000,True
1196,5.000,5.000,5.000,True
1197,5.000,2.000,2.000,True
1198,2.000,4.000,4.000,True
1199,1.000,5.000,5.000,False
1200,5.000,2.000,2.000,True
1201,2.000,5.000,5.000,True
1202,3.000,3.000,3.000,True
1203,3.000,1.000,1.000,True
1204,5.000,5.000,5.000,True
1205,3.000,3.000,3.000,True
1206,4.000,2.000,2.000,True
1207,5.000,2.000,2.000,True
1208,2.000,4.000,4.000,True
1209,5.000,4.000,4.000,True
1210,1.000,3.000,3.000,False
1211,3.000,5.000,5.000,True
1212,5.000,3.000,3.000,False
1213,3.000,1.000,1.000,True
1214,5.000,5.000,5.000,True
1215,2.000,5.000,5.000,False
1216,4.000,2.000,2.000,True
1217,3.000,1.000,1.000,True
1218,1.000,5.000,5.000,True
1219,5.000,2.000,2.000,True
1220,2.000,3.000,3.000,False
1221,4.000,3.000,3.000,True
1222,5.000,3.000,3.000,True
1223,2.000,3.000,3.000,True
1224,5.000,3.000,3.000,False
1225,3.000,3.000,3.000,True
1226,1.000,3.000,3.000,True
1227,5.000,3.000,3.000,True
1228,3.000,3.000,3.000,True
1229,2.000,3.000,3.000,False
1230,2.000,3.000,3.000,True
1231,4.000,3.000,3.000,True
1232,4.000,3.000,3.000,True
1233,3.000,3.000,5.000,True
1234,5.000,3.000,3.000,False
1235,3.000,5.000,4.000,True
1236,1.000,3.000,5.000,True
1237,5.000,4.000,2.000,True
1238,5.000,5.000,5.000,True
1239,2.000,2.000,1.000,True
1240,1.000,5.000,3.000,True
1241,5.000,1.000,5.000,False
1242,2.000,3.000,3.000,True
1243,3.000,5.000,5.000,True
1244,5.000,3.000,2.000,True
1245,3.000,5.000,4.000,True
1246,4.000,2.000,3.000,True
1247,5.000,4.000,1.000,True
1248,2.000,3.000,5.000,True
1249,5.000,1.000,2.000,True
1250,1.000,5.000,4.000,False
1251,3.000,2.000,5.000,True
1252,5.000,4.000,2.000,False
1253,3.000,5.000,5.000,True
1254,5.000,2.000,3.000,True
1255,2.000,5.000,1.000,False
1256,4.000,3.000,5.000,True
1257,3.000,1.000,3.000,True
1258,1.000,5.000,2.000,True
1259,5.000,3.000,2.000,True
1260,2.000,2.000,4.000,False
1261,4.000,2.000,4.000,True
1262,5.000,4.000,3.000,True
1263,2.000,4.000,5.000,True
1264,5.000,3.000,3.000,False
1265,3.000,5.000,1.000,True
1266,1.000,3.000,5.000,True
1267,5.000,1.000,5.000,True
1268,3.000,5.000,2.000,True
1269,2.000,5.000,1.000,False
1270,2.000,2.000,5.000,True
1271,4.000,1.000,2.000,True
1272,4.000,5.000,3.000,True
1273,3.000,2.000,5.000,True
1274,5.000,3.000,3.000,False
1275,3.000,5.000,4.000,True
1276,1.000,3.000,5.000,True
1277,5.000,4.000,2.000,True
1278,5.000,5.000,5.000,True
1279,2.000,2.000,1.000,True
1280,1.000,5.000,3.000,True
1281,5.000,1.000,5.000,False
1282,2.000,3.000,3.000,True
1283,3.000,5.000,5.000,True
1284,5.000,3.000,2.000,True
1285,3.000,5.000,4.000,True
1286,4.000,2.000,3.000,True
1287,5.000,4.000,1.000,True
1288,2.000,3.000,5.000,True
1289,5.000,1.000,2.000,True
1290,1.000,5.000,4.000,False
1291,3.000,2.000,5.000,True
1292,5.000,4.000,2.000,False
1293,3.000,5.000,5.000,True
1294,5.000,2.000,3.000,True
1295,2.000,5.000,1.000,False
1296,4.000,3.000,5.000,True
1297,3.000,1.000,3.000,True
1298,1.000,5.000,2.000,True
1299,5.000,3.000,2.000,True
1300,2.000,2.000,4.000,False
1301,4.000,2.000,4.000,True
1302,5.000,4.000,3.000,True
1303,2.000,4.000,5.000,True
1304,5.000,3.000,3.000,False
1305,3.000,5.000,1.000,True
1306,1.000,3.000,5.000,True
1307,5.000,1.000,5.000,True
1308,3.000,5.000,2.000,True
1309,2.000,5.000,1.000,False
1310,2.000,2.000,5.000,True
1311,4.000,1.000,2.000,True
1312,4.000,5.000,3.000,True
1313,3.000,2.000,5.000,True
1314,5.000,3.000,3.000,False
1315,3.000,5.000,4.000,True
1316,1.000,3.000,5.000,True
1317,5.000,4.000,2.000,True
1318,5.000,5.000,5.000,True
1319,2.000,2.000,1.000,True
1320,1.000,5.000,3.000,True
1321,5.000,1.000,5.000,False
1322,2.000,3.000,3.000,True
1323,3.000,5.000,5.000,True
1324,5.000,3.000,2.000,True
1325,3.000,5.000,4.000,True
1326,4.000,2.000,3.000,True
1327,5.000,4.000,1.000,True
1328,2.000,3.000,5.000,True
1329,5.000,1.000,2.000,True
1330,1.000,5.000,4.000,False
1331,3.000,2.000,5.000,True
1332,5.000,4.000,2.000,False
1333,3.000,5.000,5.000,True
1334,5.000,2.000,3.000,True
1335,2.000,5.000,1.000,False
1336,4.000,3.000,5.000,True
1337,3.000,1.000,3.000,True
1338,1.000,5.000,2.000,True
1339,5.000,3.000,2.000,True
1340,2.000,2.000,4.000,False
1341,4.000,2.000,4.000,True
1342,5.000,4.000,3.000,True
1343,2.000,4.000,5.000,True
1344,5.000,3.000,3.000,False
1345,3.000,5.000,1.000,True
1346,1.000,3.000,5.000,True
1347,5.000,1.000,5.000,True
1348,3.000,5.000,2.000,True
1349,2.000,5.000,1.000,False
1350,2.000,2.000,5.000,True
1351,4.000,1.000,2.000,True
1352,4.000,5.000,3.000,True
1353,3.000,2.000,5.000,True
1354,5.000,3.000,3.000,False
1355,3.000,5.000,4.000,True
1356,1.000,3.000,5.000,True
1357,5.000,4.000,2.000,True
1358,5.000,5.000,5.000,True
1359,2.000,2.000,1.000,True
1360,1.000,5.000,3.000,True
1361,5.000,1.000,5.000,False
1362,2.000,3.000,3.000,True
1363,3.000,5.000,5.000,True
1364,3.000,3.000,2.000,True
1365,5.000,5.000,4.000,True
1366,3.000,2.000,3.000,True
1367,4.000,4.000,1.000,True
1368,5.000,3.000,5.000,True
1369,2.000,1.000,2.000,True
1370,5.000,5.000,4.000,False
1371,1.000,2.000,5.000,True
1372,3.000,4.000,2.000,False
1373,5.000,5.000,5.000,True
1374,3.000,2.000,3.000,True
1375,5.000,5.000,1.000,False
1376,2.000,3.000,5.000,True
1377,4.000,1.000,3.000,True
1378,3.000,5.000,2.000,True
1379,1.000,3.000,2.000,True
1380,5.000,2.000,4.000,False
1381,2.000,2.000,4.000,True
1382,4.000,4.000,3.000,True
1383,5.000,4.000,5.000,True
1384,2.000,3.000,3.000,False
1385,5.000,5.000,1.000,True
1386,3.000,3.000,5.000,True
1387,1.000,1.000,5.000,True
1388,5.000,5.000,2.000,True
1389,3.000,5.000,1.000,False
1390,2.000,2.000,5.000,True
1391,2.000,1.000,2.000,True
1392,4.000,5.000,3.000,True
1393,4.000,2.000,3.000,True
1394,3.000,3.000,3.000,False
1395,5.000,3.000,3.000,True
1396,3.000,3.000,3.000,True
1397,1.000,3.000,3.000,True
1398,5.000,3.000,4.000,True
1399,3.000,4.000,3.000,True
1400,4.000,5.000,2.000,True
1401,5.000,3.000,4.000,False
1402,2.000,5.000,1.000,True
1403,5.000,2.000,5.000,True
1404,1.000,4.000,3.000,True
1405,3.000,3.000,2.000,True
1406,5.000,1.000,3.000,True
1407,3.000,5.000,3.000,True
1408,5.000,3.000,4.000,True
1409,2.000,2.000,5.000,True
1410,4.000,5.000,3.000,False
1411,3.000,4.000,2.000,True
1412,1.000,5.000,1.000,False
1413,5.000,4.000,5.000,True
1414,2.000,2.000,4.000,True
1415,4.000,5.000,4.000,False
1416,5.000,1.000,5.000,True
1417,2.000,4.000,4.000,True
1418,5.000,5.000,1.000,True
1419,3.000,3.000,3.000,True
1420,1.000,5.000,5.000,False
1421,5.000,4.000,4.000,True
1422,3.000,3.000,2.000,True
1423,2.000,3.000,4.000,True
1424,2.000,2.000,3.000,False
1425,4.000,5.000,4.000,True
1426,4.000,1.000,2.000,True
1427,3.000,4.000,5.000,True
1428,5.000,5.000,4.000,True
1429,3.000,3.000,4.000,False
1430,1.000,2.000,5.000,True
1431,5.000,5.000,1.000,True
1432,5.000,1.000,2.000,True
1433,2.000,3.000,3.000,True
1434,1.000,5.000,4.000,False
1435,5.000,4.000,3.000,True
1436,2.000,2.000,4.000,True
1437,3.000,3.000,2.000,True
1438,5.000,5.000,5.000,True
1439,3.000,3.000,3.000,True
1440,4.000,4.000,4.000,True
1441,5.000,5.000,5.000,False
1442,2.000,2.000,2.000,True
1443,5.000,5.000,5.000,True
1444,1.000,1.000,1.000,True
1445,3.000,3.000,3.000,True
1446,5.000,5.000,5.000,True
1447,3.000,3.000,3.000,True
1448,5.000,5.000,5.000,True
1449,2.000,2.000,2.000,True
1450,4.000,4.000,4.000,False
1451,3.000,3.000,3.000,True
1452,1.000,1.000,1.000,False
1453,5.000,5.000,5.000,True
1454,2.000,2.000,2.000,True
1455,4.000,4.000,4.000,False
1456,5.000,5.000,5.000,True
1457,2.000,2.000,2.000,True
1458,5.000,5.000,5.000,True
1459,3.000,3.000,3.000,True
1460,1.000,1.000,1.000,False
1461,5.000,5.000,5.000,True
1462,3.000,3.000,3.000,True
1463,2.000,2.000,2.000,True
1464,2.000,2.000,2.000,False
1465,4.000,4.000,4.000,True
1466,4.000,4.000,4.000,True
1467,3.000,3.000,3.000,True
1468,5.000,5.000,5.000,True
1469,3.000,3.000,3.000,False
1470,1.000,1.000,1.000,True
1471,5.000,5.000,5.000,True
1472,5.000,5.000,5.000,True
1473,2.000,2.000,2.000,True
1474,1.000,1.000,1.000,False
1475,5.000,5.000,5.000,True
1476,2.000,2.000,2.000,True
1477,3.000,3.000,3.000,True
1478,5.000,5.000,5.000,True
1479,3.000,3.000,3.000,True
1480,4.000,4.000,4.000,True
1481,5.000,5.000,5.000,False
1482,2.000,2.000,2.000,True
1483,5.000,5.000,5.000,True
1484,1.000,1.000,1.000,True
1485,3.000,3.000,3.000,True
1486,5.000,5.000,5.000,True
1487,3.000,3.000,3.000,True
1488,5.000,5.000,5.000,True
1489,2.000,2.000,2.000,True
1490,4.000,4.000,4.000,False
1491,3.000,3.000,3.000,True
1492,1.000,1.000,1.000,False
1493,5.000,5.000,5.000,True
1494,2.000,2.000,2.000,True
1495,4.000,4.000,4.000,False
1496,5.000,5.000,5.000,True
1497,2.000,2.000,2.000,True
1498,5.000,5.000,5.000,True
1499,3.000,3.000,3.000,True
1500,1.000,1.000,1.000,False
1501,5.000,5.000,5.000,True
1502,3.000,3.000,3.000,True
1503,2.000,2.000,2.000,True
1504,2.000,2.000,2.000,False
1505,4.000,4.000,4.000,True
1506,4.000,4.000,4.000,True
1507,3.000,3.000,3.000,True
1508,5.000,5.000,5.000,True
1509,3.000,3.000,3.000,False
1510,1.000,1.000,1.000,True
1511,5.000,5.000,5.000,True
1512,5.000,5.000,5.000,True
1513,2.000,2.000,2.000,True
1514,1.000,1.000,1.000,False
1515,5.000,5.000,5.000,True
1516,2.000,2.000,2.000,True
1517,3.000,3.000,3.000,True
1518,5.000,5.000,5.000,True
1519,3.000,3.000,3.000,True
1520,4.000,4.000,4.000,True
1521,5.000,5.000,5.000,False
1522,2.000,2.000,2.000,True
1523,5.000,5.000,5.000,True
1524,1.000,1.000,1.000,True
1525,3.000,3.000,3.000,True
1526,5.000,5.000,5.000,True
1527,3.000,3.000,3.000,True
1528,5.000,5.000,5.000,True
1529,2.000,2.000,2.000,True
1530,4.000,4.000,4.000,False
1531,3.000,3.000,3.000,True
1532,1.000,1.000,1.000,False
1533,5.000,5.000,5.000,True
1534,2.000,2.000,2.000,True
1535,4.000,4.000,4.000,False
1536,5.000,5.000,5.000,True
1537,2.000,2.000,2.000,True
1538,5.000,5.000,5.000,True
1539,3.000,3.000,3.000,True
1540,1.000,1.000,1.000,False
1541,5.000,5.000,5.000,True
1542,3.000,3.000,3.000,True
1543,2.000,2.000,2.000,True
1544,2.000,2.000,2.000,False
1545,4.000,4.000,4.000,True
1546,4.000,4.000,4.000,True
1547,3.000,3.000,3.000,True
1548,5.000,5.000,5.000,True
1549,3.000,3.000,3.000,False
1550,1.000,1.000,1.000,True
1551,5.000,5.000,5.000,True
1552,5.000,5.000,5.000,True
1553,2.000,2.000,2.000,True
1554,1.000,1.000,1.000,False
1555,5.000,5.000,5.000,True
1556,2.000,2.000,2.000,True
1557,3.000,3.000,3.000,True
1558,5.000,5.000,5.000,True
1559,3.000,3.000,3.000,True
1560,4.000,4.000,4.000,True
1561,5.000,5.000,5.000,False
1562,2.000,2.000,2.000,True
1563,5.000,5.000,5.000,True
1564,1.000,1.000,1.000,True
1565,3.000,3.000,3.000,True
1566,5.000,5.000,5.000,True
1567,3.000,3.000,3.000,True
1568,5.000,5.000,5.000,True
1569,2.000,2.000,2.000,True
1570,4.000,4.000,4.000,False
1571,3.000,3.000,3.000,True
1572,1.000,1.000,1.000,False
1573,5.000,5.000,5.000,True
1574,2.000,2.000,2.000,True
1575,4.000,4.000,4.000,False
1576,5.000,5.000,5.000,True
1577,2.000,2.000,2.000,True
1578,5.000,5.000,5.000,True
1579,3.000,3.000,3.000,True
1580,1.000,1.000,1.000,False
1581,5.000,5.000,5.000,True
1582,3.000,3.000,3.000,True
1583,2.000,2.000,2.000,True
1584,2.000,2.000,2.000,False
1585,4.000,4.000,4.000,True
1586,4.000,4.000,4.000,True
1587,3.000,3.000,3.000,True
1588,5.000,5.000,5.000,True
1589,3.000,3.000,3.000,False
1590,1.000,1.000,1.000,True
1591,5.000,5.000,5.000,True
1592,5.000,5.000,5.000,True
1593,2.000,2.000,2.000,True
1594,1.000,1.000,1.000,False
1595,5.000,5.000,5.000,True
1596,2.000,2.000,2.000,True
1597,3.000,3.000,3.000,True
1598,5.000,5.000,5.000,True
1599,3.000,3.000,3.000,True
1600,4.000,4.000,4.000,True
1601,5.000,5.000,5.000,False
1602,2.000,2.000,2.000,True
1603,5.000,5.000,5.000,True
1604,1.000,1.000,1.000,True
1605,3.000,3.000,3.000,True
1606,5.000,5.000,5.000,True
1607,3.000,3.000,3.000,True
1608,5.000,5.000,5.000,True
1609,2.000,2.000,2.000,True
1610,4.000,4.000,4.000,True
1611,3.000,3.000,3.000,True
1612,1.000,1.000,1.000,True
1613,5.000,5.000,5.000,True
1614,2.000,2.000,2.000,True
1615,4.000,4.000,4.000,True
1616,5.000,5.000,5.000,True
1617,2.000,2.000,2.000,True
1618,5.000,5.000,5.000,True
1619,3.000,3.000,3.000,True
1620,1.000,1.000,1.000,True
1621,5.000,5.000,5.000,True
1622,3.000,3.000,3.000,True
1623,2.000,2.000,2.000,True
1624,2.000,2.000,2.000,True
1625,4.000,4.000,4.000,True
1626,4.000,4.000,4.000,True
1627,3.000,3.000,3.000,True
1628,5.000,5.000,5.000,True
1629,3.000,3.000,3.000,True
1630,1.000,1.000,1.000,True
1631,5.000,5.000,5.000,True
1632,5.000,5.000,5.000,True
1633,2.000,2.000,2.000,True
